[2025-01-01 14:27:20,673][dinov2][INFO] - using MLP layer as FFN
[2025-01-01 15:19:05,347][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:05,825][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:06,303][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:06,780][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:07,257][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:07,735][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:08,212][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:08,691][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:09,168][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:09,645][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:10,123][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:10,603][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:11,080][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:11,558][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:12,036][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:12,514][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:12,992][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:13,470][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:13,947][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:14,424][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:14,902][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:15,380][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:15,858][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:16,337][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:16,819][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:17,298][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:17,778][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:18,258][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:18,737][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:19,215][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:19,693][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:20,172][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:20,650][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:21,127][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:21,604][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:22,082][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:22,559][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:23,038][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:23,515][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:23,994][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:24,472][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:24,950][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:25,427][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:25,906][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:26,386][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:26,863][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:27,341][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:27,818][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:28,295][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:28,773][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:29,251][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:29,728][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:30,205][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:30,683][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:31,161][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:31,639][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:32,117][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:32,595][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:33,073][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:33,557][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:34,036][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:34,517][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:34,998][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:35,478][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:35,955][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:36,434][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:36,912][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:37,391][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:37,868][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:38,346][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:38,824][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:39,302][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:39,779][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:40,256][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:40,734][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:41,212][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:41,690][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:42,171][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:42,649][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:43,127][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:43,605][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:44,083][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:44,561][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:45,038][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:45,516][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:45,993][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:46,471][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:46,949][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:47,427][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:47,907][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:48,387][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:48,868][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:49,349][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:49,829][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:50,309][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:50,788][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:51,266][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:51,744][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:52,221][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:52,698][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:53,175][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:53,652][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:54,130][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:54,608][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:55,089][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:55,569][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:56,050][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:56,530][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:57,010][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:57,490][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:57,969][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:58,447][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:58,925][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:59,403][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:59,880][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:00,357][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:00,833][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:01,311][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:01,791][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:02,269][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:02,747][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:03,225][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:03,703][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:04,180][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:04,658][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:05,135][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:05,611][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:06,088][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:06,566][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:07,043][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:07,521][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:07,998][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:08,475][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:08,952][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:09,429][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:09,907][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:10,384][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:10,863][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:11,341][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:11,818][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:12,295][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:12,772][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:13,249][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:13,726][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:14,203][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:14,680][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:15,158][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:15,635][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:16,112][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:16,589][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:17,066][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:17,543][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:18,020][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:18,497][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:18,974][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:19,451][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:19,926][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:20,404][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:20,880][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:21,358][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:21,835][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:22,313][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:22,791][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:23,268][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:23,746][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:20:24,225][eval.evaluation][WARNING] - NaN values detected in predictions
